ID de respuesta,Dirección IP,Agente Usuario,Estado de respuesta,URL de la encuesta a la que accede el encuestado,Start time,Hora de finalización,Tiempo empleado,Recopilador,Net Promoter Score (de un total de 10),CSAT Score,¿Qué carrera profesional estudias?,¿Qué ciclo es el que cursas?; considera el ciclo donde más cursos llevas,El perfil de egreso de tu carrera,La correspondencia entre el perfil de egreso y el plan curricular de tu carrera,Los cursos y contenidos de tu carrera,La calidad del servicio de enseñanza en tu carrera,"La claridad, precisión y actualización de los materiales de estudio de tu carrera",La evaluación del aprendizaje en tu carrera,El proceso de intercambio estudiantil,Información sobre tu récord académico,El material bibliográfico físico o digital disponible en la biblioteca,El servicio recibido por el personal administrativo de tu carrera,Los procedimientos de los servicios administrativos de tu carrera,El servicio social: ayuda financiera,El servicio médico y su infraestructura,El servicio de atención psicopedagógica,Los talleres de actividades artísticas y culturales,Las actividades deportivas,Las aulas de clase,Los ambientes y salas para estudio,"Los laboratorios en lo referido a equipamiento, tecnología y programas","Los laboratorios en lo referido a iluminación, ventilación, facilidad de ubicación y señalización de seguridad",El software especializado empleado en la carrera,El portal web de la universidad: Mi Ulima,El aula virtual (Blackboard) y las herramientas de videoconferencia (Zoom),"La conexión Wi-Fi del campus para acceder a los recursos institucionales como Mi Ulima, Blackboard, Zoom, correo institucional y biblioteca virtual",El soporte técnico brindado ante las fallas del sistema informático,"Empleabilidad, vinculación profesional y ALUMNI",La calidad de la formación académica,Tu carrera,La Universidad de Lima,"En una escala del 0 al 10, donde 0 significa ‘Definitivamente no la recomendaría’ y 10 ‘Definitivamente sí la recomendaría’¿Qué tan probable es que recomiendes la Universidad de Lima a un familiar o amigo como institución para estudiar una carrera profesional?","Explica con tus palabras, las razones de la calificación que diste en la pregunta anterior. (máx. 100 caracteres)"
E0CI0Ie2,,,,,23/10/2025 20:44,23/10/2025 20:48,,,9,,Derecho,11° Ciclo,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,Satisfecho,No utilizo,Insatisfecho,No utilizo,Satisfecho,,No utilizo,Satisfecho,No utilizo,No utilizo,No utilizo,Satisfecho,Satisfecho,,,,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,,,,Muy satisfecho,,
YpDzggAW,,,,,24/10/2025 15:07,24/10/2025 15:11,,,9,,Derecho,11° Ciclo,Muy satisfecho,Muy satisfecho,Satisfecho,Satisfecho,,Satisfecho,Insatisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,,Insatisfecho,Insatisfecho,Totalmente insatisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,,,,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,,,Totalmente satisfecho,,
bWD9OhGx,,,,,05/11/2025 19:17,05/11/2025 19:20,,,9,,Derecho,11° Ciclo,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,Satisfecho,Insatisfecho,Satisfecho,Satisfecho,Satisfecho,,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,No conozco,Satisfecho,Totalmente insatisfecho,,,,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,,,Satisfecho,,
EmaE5vX9,,,,,05/11/2025 19:17,05/11/2025 19:19,,,9,,Derecho,11° Ciclo,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,Satisfecho,No conozco,Muy satisfecho,Insatisfecho,Satisfecho,,No conozco,Satisfecho,Satisfecho,No utilizo,Satisfecho,Satisfecho,Satisfecho,,,,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,,,Muy satisfecho,,
BUDAWrqp,,,,,13/11/2025 15:38,13/11/2025 15:41,,,8,,Ingeniería Civil,1° Ciclo,,,Insatisfecho,Satisfecho,,Muy satisfecho,,Satisfecho,Satisfecho,Muy satisfecho,,,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Totalmente satisfecho,Totalmente satisfecho,,,,Muy satisfecho,Totalmente satisfecho,Satisfecho,No conozco,,,,Muy satisfecho,,
PLD9grw3,,,,,13/11/2025 15:38,13/11/2025 15:41,,,8,,Ingeniería Civil,1° Ciclo,,,Totalmente insatisfecho,Totalmente satisfecho,,Totalmente satisfecho,,Totalmente satisfecho,No conozco,Totalmente satisfecho,,,Muy satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,,,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,,,Totalmente satisfecho,,
sNC9F6wH,,,,,25/11/2025 17:24,25/11/2025 17:26,,,8,,Ingeniería Industrial,1° Ciclo,,,Totalmente insatisfecho,Satisfecho,,Insatisfecho,,Insatisfecho,Insatisfecho,Insatisfecho,,,Totalmente satisfecho,Satisfecho,Insatisfecho,Insatisfecho,Satisfecho,Insatisfecho,,,,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,Satisfecho,,,,Totalmente satisfecho,,
vBEy0tiR,,,,,23/10/2025 17:13,23/10/2025 17:15,,,8,,Marketing,2° Ciclo,,,Insatisfecho,Satisfecho,,Insatisfecho,,Satisfecho,Satisfecho,No conozco,,,Satisfecho,Totalmente satisfecho,No utilizo,Totalmente satisfecho,Insatisfecho,Insatisfecho,,,,Totalmente insatisfecho,Satisfecho,Insatisfecho,Totalmente insatisfecho,,,,Insatisfecho,,
CmB16qJG,,,,,27/10/2025 17:13,27/10/2025 17:15,,,8,,Derecho,2° Ciclo,,,Totalmente satisfecho,Satisfecho,,Satisfecho,,Insatisfecho,Muy satisfecho,Satisfecho,,,Muy satisfecho,No conozco,No conozco,No conozco,Muy satisfecho,Satisfecho,,,,Satisfecho,Satisfecho,Insatisfecho,Insatisfecho,,,,Muy satisfecho,,
gQDAE5xI,,,,,28/10/2025 09:37,28/10/2025 09:40,,,8,,Ingeniería de Sistemas,2° Ciclo,,,Totalmente satisfecho,Totalmente satisfecho,,Totalmente satisfecho,,Totalmente satisfecho,Totalmente satisfecho,Satisfecho,,,No utilizo,No utilizo,No utilizo,No utilizo,Muy satisfecho,Muy satisfecho,,,,Satisfecho,Muy satisfecho,Satisfecho,Satisfecho,,,,Totalmente satisfecho,,
61DzRXqF,,,,,28/10/2025 09:38,28/10/2025 09:40,,,8,,Negocios Internacionales,2° Ciclo,,,Totalmente satisfecho,Totalmente satisfecho,,Insatisfecho,,Satisfecho,Satisfecho,Insatisfecho,,,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,Insatisfecho,Satisfecho,Satisfecho,,,,Insatisfecho,Satisfecho,Satisfecho,Insatisfecho,,,,Satisfecho,,
gZDzVjXu,,,,,30/10/2025 10:20,30/10/2025 10:23,,,8,,Ingeniería Industrial,2° Ciclo,,,Insatisfecho,Satisfecho,,Satisfecho,,Satisfecho,No utilizo,Insatisfecho,,,No utilizo,No utilizo,No utilizo,Satisfecho,Satisfecho,Satisfecho,,,,Insatisfecho,Satisfecho,Insatisfecho,Satisfecho,,,,Totalmente satisfecho,,
YAf9NT1l,,,,,21/11/2025 09:34,21/11/2025 09:36,,,8,,Administración,2° Ciclo,,,Insatisfecho,Satisfecho,,Insatisfecho,,Satisfecho,Satisfecho,Satisfecho,,,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,,,Insatisfecho,Satisfecho,Insatisfecho,Insatisfecho,,,,Satisfecho,,
THDtay6G,,,,,21/11/2025 09:34,21/11/2025 09:35,,,8,,Ingeniería de Sistemas,2° Ciclo,,,Totalmente satisfecho,Totalmente satisfecho,,Totalmente satisfecho,,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,,,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,,,,Totalmente satisfecho,,
ex4fZ5eN,,,,,13/11/2025 17:52,13/11/2025 17:56,,,8,,Derecho,3° Ciclo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Satisfecho,,Satisfecho,No conozco,Satisfecho,Totalmente satisfecho,Insatisfecho,,No conozco,Muy satisfecho,Satisfecho,Muy satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,,,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,,,,Muy satisfecho,,
JaB1bBcT,,,,,20/10/2025 15:16,20/10/2025 16:12,,,8,,Economía,3° Ciclo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,,Muy satisfecho,Satisfecho,Insatisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Satisfecho,Totalmente insatisfecho,Satisfecho,,,,Totalmente satisfecho,,
QVfZY3tB,,,,,21/10/2025 20:13,21/10/2025 20:15,,,8,,Administración,3° Ciclo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,,Muy satisfecho,Satisfecho,Muy satisfecho,Satisfecho,Totalmente satisfecho,,No utilizo,Muy satisfecho,Muy satisfecho,No utilizo,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Totalmente satisfecho,Muy satisfecho,Totalmente satisfecho,Muy satisfecho,,,,Muy satisfecho,,
YGDAaRnd,,,,,24/10/2025 17:15,24/10/2025 17:18,,,8,,Arquitectura,3° Ciclo,Insatisfecho,Satisfecho,Insatisfecho,Satisfecho,,Totalmente insatisfecho,No conozco,Insatisfecho,No conozco,No conozco,,No conozco,No conozco,No conozco,No conozco,No conozco,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,Totalmente satisfecho,Insatisfecho,Totalmente satisfecho,No Utilizo,No conozco,,,,Muy satisfecho,,
1NDt0sUL,,,,,30/10/2025 11:55,30/10/2025 11:58,,,8,,Negocios Internacionales,3° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,,Satisfecho,No conozco,Insatisfecho,Muy satisfecho,Insatisfecho,,No conozco,Muy satisfecho,Totalmente insatisfecho,No utilizo,No utilizo,Satisfecho,Satisfecho,Satisfecho,Totalmente satisfecho,Insatisfecho,Satisfecho,Totalmente satisfecho,Satisfecho,Muy satisfecho,,,,Muy satisfecho,,
UK4UXo4l,,,,,30/10/2025 11:56,30/10/2025 11:59,,,8,,Negocios Internacionales,3° Ciclo,Muy satisfecho,Totalmente satisfecho,Totalmente satisfecho,Satisfecho,,Muy satisfecho,Muy satisfecho,Satisfecho,Totalmente satisfecho,Satisfecho,,Satisfecho,Totalmente satisfecho,Insatisfecho,Satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,Insatisfecho,Muy satisfecho,Satisfecho,Satisfecho,Totalmente satisfecho,Muy satisfecho,Insatisfecho,,,,Totalmente satisfecho,,
btfKHxPP,,,,,30/10/2025 15:21,30/10/2025 15:25,,,8,,Comunicación,3° Ciclo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Satisfecho,,Satisfecho,Satisfecho,Totalmente satisfecho,Satisfecho,Muy satisfecho,,No utilizo,Satisfecho,Satisfecho,No utilizo,No utilizo,Muy satisfecho,No utilizo,No utilizo,,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,,,Satisfecho,,
3daOfeCO,,,,,31/10/2025 13:12,31/10/2025 13:15,,,8,,Negocios Internacionales,3° Ciclo,Muy satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,,Muy satisfecho,No utilizo,Satisfecho,No utilizo,No utilizo,,No utilizo,No conozco,No utilizo,No utilizo,No utilizo,Muy satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Totalmente satisfecho,Muy satisfecho,,,,Muy satisfecho,,
OoDtgKIl,,,,,22/10/2025 18:29,22/10/2025 18:32,,,8,,Derecho,4° Ciclo,Totalmente satisfecho,Muy satisfecho,Totalmente satisfecho,Satisfecho,,Satisfecho,Satisfecho,Satisfecho,Satisfecho,No utilizo,,No utilizo,No utilizo,No utilizo,No utilizo,Satisfecho,Satisfecho,Insatisfecho,,,,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,,,Totalmente satisfecho,,
RRDzcJUR,,,,,23/10/2025 10:07,23/10/2025 10:10,,,8,,Psicología,4° Ciclo,Satisfecho,Insatisfecho,Insatisfecho,Muy satisfecho,,Insatisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,Totalmente insatisfecho,Muy satisfecho,Satisfecho,Satisfecho,Insatisfecho,Muy satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,,,,Muy satisfecho,,
SsEjWxIj,,,,,31/10/2025 10:14,31/10/2025 10:18,,,8,,Psicología,4° Ciclo,Totalmente satisfecho,Muy satisfecho,Totalmente satisfecho,Muy satisfecho,,Satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,,No utilizo,Satisfecho,No utilizo,No utilizo,No utilizo,Satisfecho,Insatisfecho,Totalmente satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Insatisfecho,Satisfecho,,,,Satisfecho,,
YJDzY51f,,,,,07/11/2025 16:41,07/11/2025 16:47,,,8,,Derecho,4° Ciclo,Totalmente insatisfecho,Totalmente insatisfecho,Totalmente insatisfecho,Muy satisfecho,,Muy satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,,No utilizo,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,,,,Satisfecho,Insatisfecho,Totalmente insatisfecho,Insatisfecho,,,,Muy satisfecho,,
55DtALVX,,,,,13/11/2025 17:52,13/11/2025 17:55,,,8,,Derecho,4° Ciclo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,,Satisfecho,Insatisfecho,Totalmente satisfecho,Muy satisfecho,Muy satisfecho,,Satisfecho,Totalmente satisfecho,Satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,,,,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,Satisfecho,,,,Totalmente satisfecho,,
ohMMi900,,,,,20/10/2025 07:03,20/10/2025 07:06,,,8,,Negocios Internacionales,4° Ciclo,Satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,Insatisfecho,Muy satisfecho,Muy satisfecho,Totalmente satisfecho,Insatisfecho,,No utilizo,Muy satisfecho,Totalmente satisfecho,No utilizo,No utilizo,Muy satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Totalmente satisfecho,Muy satisfecho,Totalmente satisfecho,No utilizo,,,,Muy satisfecho,,
ChDtHEQs,,,,,20/10/2025 18:05,03/11/2025 17:16,,,8,,Economía,4° Ciclo,Insatisfecho,Insatisfecho,Insatisfecho,Satisfecho,,Satisfecho,Insatisfecho,Insatisfecho,Insatisfecho,Satisfecho,,Insatisfecho,Satisfecho,Insatisfecho,Satisfecho,Insatisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,Satisfecho,Satisfecho,,,,Satisfecho,,
My4YpECN,,,,,21/10/2025 12:15,21/10/2025 12:18,,,8,,Ingeniería Civil,4° Ciclo,Insatisfecho,Totalmente satisfecho,Insatisfecho,Insatisfecho,,Insatisfecho,Totalmente insatisfecho,Totalmente satisfecho,Insatisfecho,Totalmente satisfecho,,No utilizo,No utilizo,No utilizo,Satisfecho,Insatisfecho,Muy satisfecho,Muy satisfecho,Insatisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,Totalmente satisfecho,Muy satisfecho,Muy satisfecho,,,,Satisfecho,,
lBD9jx3p,,,,,23/10/2025 08:17,23/10/2025 08:20,,,8,,Marketing,4° Ciclo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,,Insatisfecho,No utilizo,Satisfecho,Totalmente satisfecho,Muy satisfecho,,No utilizo,Satisfecho,No utilizo,No utilizo,No utilizo,Satisfecho,Satisfecho,No utilizo,,No conozco,Satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,,,,Satisfecho,,
IPDz7K3D,,,,,23/10/2025 12:19,23/10/2025 12:25,,,8,,Comunicación,4° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,,Insatisfecho,No conozco,Muy satisfecho,Muy satisfecho,Satisfecho,,No utilizo,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,Totalmente satisfecho,Satisfecho,No utilizo,,Muy satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,Satisfecho,,,,Muy satisfecho,,
ddEXYSBf,,,,,27/10/2025 09:58,27/10/2025 10:01,,,8,,Economía,4° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,,Insatisfecho,No utilizo,Satisfecho,Satisfecho,Satisfecho,,No utilizo,Satisfecho,No utilizo,No utilizo,No utilizo,Insatisfecho,Insatisfecho,No utilizo,,No conozco,Insatisfecho,Satisfecho,Insatisfecho,Insatisfecho,,,,Satisfecho,,
YOfmyNZ5,,,,,27/10/2025 09:59,27/10/2025 10:02,,,8,,Economía,4° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Insatisfecho,,Insatisfecho,No conozco,Insatisfecho,Satisfecho,Insatisfecho,,No conozco,Muy satisfecho,No conozco,No conozco,No conozco,Muy satisfecho,Insatisfecho,Satisfecho,No utilizo,No utilizo,Satisfecho,Satisfecho,Muy satisfecho,No conozco,,,,Satisfecho,,
ncMpz7uH,,,,,27/10/2025 19:29,27/10/2025 19:31,,,8,,Ingeniería de Sistemas,4° Ciclo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,Totalmente satisfecho,No utilizo,Satisfecho,Totalmente satisfecho,Totalmente satisfecho,,No utilizo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,No utilizo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Satisfecho,Satisfecho,Totalmente insatisfecho,No utilizo,,,,Totalmente satisfecho,,
CuaWfH6g,,,,,29/10/2025 14:50,29/10/2025 14:54,,,8,,Ingeniería de Sistemas,4° Ciclo,Muy satisfecho,Insatisfecho,Totalmente satisfecho,Satisfecho,,Satisfecho,No conozco,Satisfecho,Muy satisfecho,Satisfecho,,No utilizo,No utilizo,No utilizo,No utilizo,Satisfecho,Totalmente satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Totalmente insatisfecho,Satisfecho,,,,Totalmente satisfecho,,
VUCIcHju,,,,,30/10/2025 15:21,30/10/2025 15:25,,,8,,Comunicación,4° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Muy satisfecho,,Satisfecho,No conozco,Insatisfecho,Satisfecho,Insatisfecho,,Totalmente insatisfecho,Muy satisfecho,No utilizo,Satisfecho,Insatisfecho,Insatisfecho,Satisfecho,No utilizo,,Satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Insatisfecho,,,,Satisfecho,,
d7DzjI54,,,,,31/10/2025 10:14,31/10/2025 10:17,,,8,,Ingeniería Industrial,4° Ciclo,Muy satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,,Muy satisfecho,No utilizo,Satisfecho,Muy satisfecho,Satisfecho,,No utilizo,Totalmente satisfecho,No utilizo,No utilizo,No utilizo,Satisfecho,Muy satisfecho,Insatisfecho,No utilizo,Muy satisfecho,Satisfecho,Muy satisfecho,Satisfecho,Insatisfecho,,,,Satisfecho,,
xYDACIAT,,,,,31/10/2025 13:12,31/10/2025 13:15,,,8,,Administración,4° Ciclo,Muy satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,,Satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Satisfecho,,Satisfecho,Satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Insatisfecho,Insatisfecho,Insatisfecho,Totalmente satisfecho,,,,Totalmente satisfecho,,
NGB1TVhZ,,,,,31/10/2025 15:57,31/10/2025 16:00,,,8,,Ingeniería Industrial,4° Ciclo,Satisfecho,Muy satisfecho,Totalmente satisfecho,Muy satisfecho,,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,,Muy satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Totalmente satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,Muy satisfecho,,,,Muy satisfecho,,
g7D5Xci8,,,,,05/11/2025 10:46,05/11/2025 10:48,,,8,,Ingeniería de Sistemas,4° Ciclo,Muy satisfecho,Muy satisfecho,Totalmente satisfecho,Totalmente satisfecho,,Totalmente satisfecho,Totalmente insatisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Insatisfecho,Satisfecho,Totalmente satisfecho,,,,Satisfecho,,
jCEMiQF4,,,,,08/11/2025 08:13,08/11/2025 08:18,,,8,,Ingeniería Civil,4° Ciclo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Muy satisfecho,Totalmente satisfecho,,,,Totalmente satisfecho,,
sEf8ot5H,,,,,11/11/2025 10:37,11/11/2025 10:46,,,8,,Comunicación,4° Ciclo,Satisfecho,Muy satisfecho,Totalmente satisfecho,Satisfecho,,Totalmente satisfecho,Muy satisfecho,Totalmente satisfecho,Muy satisfecho,Totalmente satisfecho,,No conozco,Totalmente satisfecho,No conozco,Insatisfecho,Insatisfecho,Totalmente satisfecho,Totalmente satisfecho,No conozco,,Satisfecho,Insatisfecho,Muy satisfecho,Muy satisfecho,No utilizo,,,,Muy satisfecho,,
16CIX5UR,,,,,18/11/2025 07:05,18/11/2025 07:09,,,8,,Administración,4° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,,Insatisfecho,Insatisfecho,Satisfecho,No utilizo,Insatisfecho,,Satisfecho,Satisfecho,No utilizo,Satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Insatisfecho,Totalmente insatisfecho,Satisfecho,Muy satisfecho,Satisfecho,,,,Satisfecho,,
Q2D9KqTB,,,,,28/10/2025 15:30,28/10/2025 15:32,,,8,,Psicología,5° Ciclo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Satisfecho,,Satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,Totalmente satisfecho,Satisfecho,Insatisfecho,Totalmente satisfecho,Totalmente satisfecho,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,Muy satisfecho,Satisfecho,Muy satisfecho,Insatisfecho,Muy satisfecho,,,,Totalmente satisfecho,,
5zMukHZ8,,,,,20/10/2025 10:03,20/10/2025 10:06,,,8,,Ingeniería Civil,5° Ciclo,Totalmente satisfecho,Muy satisfecho,Totalmente satisfecho,Satisfecho,,Satisfecho,Satisfecho,Insatisfecho,Muy satisfecho,Satisfecho,,No conozco,Muy satisfecho,No conozco,No conozco,Satisfecho,Totalmente satisfecho,Muy satisfecho,Totalmente satisfecho,Muy satisfecho,Totalmente satisfecho,Insatisfecho,Satisfecho,Muy satisfecho,Satisfecho,,,,Muy satisfecho,,
8oB1sarR,,,,,23/10/2025 12:58,23/10/2025 13:01,,,8,,Comunicación,5° Ciclo,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Satisfecho,,Satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,No utilizo,No utilizo,No utilizo,Totalmente satisfecho,Totalmente satisfecho,Satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,Totalmente satisfecho,,,,Totalmente satisfecho,,
swDtEpi1,,,,,27/10/2025 09:58,27/10/2025 10:02,,,8,,Economía,5° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Insatisfecho,,Insatisfecho,Satisfecho,Satisfecho,Satisfecho,Insatisfecho,,No conozco,Muy satisfecho,Insatisfecho,No conozco,No conozco,Insatisfecho,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,,,Satisfecho,,
rDEAp9zv,,,,,28/10/2025 09:55,28/10/2025 09:59,,,8,,Negocios Internacionales,5° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,,Satisfecho,Totalmente insatisfecho,Satisfecho,No utilizo,Satisfecho,,Satisfecho,Totalmente insatisfecho,Totalmente insatisfecho,Insatisfecho,Insatisfecho,Satisfecho,Insatisfecho,No conozco,,Satisfecho,Satisfecho,Satisfecho,Totalmente satisfecho,Satisfecho,,,,Satisfecho,,
XKD9NAZA,,,,,05/11/2025 10:51,05/11/2025 10:54,,,8,,Ingeniería Industrial,5° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,,Satisfecho,No conozco,Insatisfecho,Satisfecho,Satisfecho,,No utilizo,No utilizo,No utilizo,No utilizo,No utilizo,Satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,No conozco,,,,Satisfecho,,
yYDtpvSb,,,,,10/11/2025 10:08,10/11/2025 10:14,,,8,,Administración,5° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,,Insatisfecho,Insatisfecho,Satisfecho,No conozco,Muy satisfecho,,No conozco,No conozco,No conozco,No conozco,No conozco,Satisfecho,Satisfecho,No utilizo,,No conozco,Satisfecho,Satisfecho,No Utilizo,No conozco,,,,Satisfecho,,
9NDzNTrC,,,,,17/11/2025 09:20,17/11/2025 09:24,,,8,,Ingeniería Civil,5° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,,Satisfecho,Totalmente insatisfecho,Insatisfecho,No utilizo,Satisfecho,,Satisfecho,Muy satisfecho,Insatisfecho,Satisfecho,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,Satisfecho,Satisfecho,,,,Satisfecho,,
UZauB6CP,,,,,17/11/2025 09:22,17/11/2025 09:25,,,8,,Ingeniería Civil,5° Ciclo,Satisfecho,Satisfecho,Insatisfecho,Satisfecho,,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,,Satisfecho,Insatisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Insatisfecho,Insatisfecho,,,,Muy satisfecho,,
